source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp
12052434147655808,55.04299217580962,9.5409234025501,4.010781051490744,1.0735669,3.7359395,6.56217471569691,1.0845358,1.013033663763755,1.0563098,20.498953,2.5064926
12052846464152192,55.11050362407773,9.531498928486432,0.4628832896576931,0.99018544,0.46747133,5.261777426787537,1.2380613,-4.483462032820356,0.8813791,20.704926,1.1849384
12053263077543680,55.10674177923807,9.56298442216128,1.157142080163016,0.06580196,17.58522,2.116030711753631,0.079180375,-5.497730006596523,0.061185278,16.720703,1.8406105
12053366156757760,55.10702297633782,9.58818471738875,1.147557467414947,0.056584433,20.280445,0.30775287497580467,0.06656085,7.322663218574462,0.049482234,15.700193,1.4292393
12053675394402048,55.1342841734307,9.581963910951652,1.2367631297521746,0.060302522,20.50931,0.5487663962545027,0.06634865,-4.574421568152252,0.05221933,15.44213,1.5562973
12056144998781440,54.887727538384276,9.573410532002008,-0.2565173409391897,0.3295493,-0.7783883,2.3315338465754305,0.3510707,-3.8465427160183783,0.29481667,19.270466,1.3389969
12056351157616640,54.90251491084329,9.592562953171079,2.9525391186186893,0.8641566,3.4166713,19.10748100636577,0.97028166,-25.608027949811735,0.7755901,20.451746,2.5955315
12056797833837824,54.93262971912113,9.622597700603853,-1.1070104175994095,0.4029606,-2.7471929,1.7120244891758936,0.47722128,-0.18493002306022077,0.37376693,19.730247,1.4229336
12058588836988288,54.991800556178674,9.676694006721664,0.7052312489055802,0.05873631,12.006735,7.243538136984743,0.06840647,-11.613875856376838,0.05671562,16.445005,1.324193
12059615332391296,55.23659955130314,9.631502021196944,,,,,,,,21.412077,2.1202145
12060165088226688,55.26560745892057,9.671213026172332,-0.13673190603678279,0.3765569,-0.36311087,-1.3415984416770959,0.3757401,-4.247063781507664,0.29855782,19.474592,1.6786785
12061883075169280,55.303091942834925,9.711410892655154,1.0838406789263297,0.20258121,5.350154,-0.8942710307792527,0.18632641,-7.352313782006976,0.14579591,18.411743,2.2339935
12062093530289536,55.30056747864875,9.729083073133388,0.6159081704756351,0.04008345,15.365648,-2.9540059265950713,0.04014514,-1.2016859182438495,0.029586863,14.831831,1.0779219
12063979019198592,55.12506982742691,9.692408645656226,,,,,,,,21.582506,1.9421349
12065735662558080,55.129547944945756,9.799287023040419,0.6647344952667346,0.018920265,35.13347,3.38624259785214,0.020395711,-4.088623110921682,0.015007449,13.630537,1.4982071
12066697735229952,55.23161088707887,9.812144025033533,0.5554861795009184,0.08746185,6.3511825,-0.4882969671354368,0.08595013,2.4875571340966816,0.063583426,16.901493,1.2745132
12067453649773824,55.133766590250524,9.823674807348445,0.9945033559545028,0.6243736,1.5928018,7.4991670528210355,0.59787667,-6.302013704410148,0.53368056,19.675219,2.5473442
12067659807904640,55.15700935816917,9.852635917566337,1.001680816645194,0.05149681,19.451317,7.644782634891988,0.052948825,0.8009193103947916,0.03904371,15.9574585,1.4578962
12068003405443968,55.18502987107912,9.867089936504374,-3.0878064063288075,2.1489074,-1.4369192,-3.4555766470483764,1.700054,-2.316821509270305,1.2416303,20.793083,0.99682236
12068278282057472,55.55980584344269,9.616736062047867,,,,,,,,21.063484,0.9240837
12068308346188928,55.53865031002063,9.618308634655053,0.9415555445931963,0.5078272,1.8540864,3.9241453170546494,0.548834,-2.69624899809745,0.39374137,19.794998,2.2957096
12068312642987008,55.53725727252142,9.607801718104017,0.49846354359244033,0.11669649,4.271453,7.076897083862027,0.13180809,-13.393851959583483,0.09421154,17.595304,1.2972736
12068445785151744,55.549717651739925,9.631932458645252,1.2592275773615904,0.6943965,1.8134129,9.751736729563877,0.79127043,-5.9568213824386405,0.5481947,20.107567,1.8607578
12068445789786624,55.557853550902614,9.626448224450925,4.5414097455053115,1.5057408,3.0160635,5.590140704415371,1.9613117,5.338325104138448,1.8103158,20.804522,1.9397545
12069515233827200,55.5332565350894,9.675004183306866,0.33108307055206865,0.0995424,3.3260505,4.954909003337845,0.10575822,-4.131300003395411,0.07523278,17.16225,1.1039677
12072053559019520,55.59973364557462,9.772086080544756,0.9838391485141575,0.89521384,1.098999,1.3115270929541023,0.98104906,-5.005083456335665,0.6698754,20.189518,1.6456661
12073123005221760,55.44820703597727,9.723290535683013,,,,,,,,20.99052,1.0555973
12074458740490240,55.48788704957025,9.782607089274594,,,,,,,,20.955399,2.057804
12076382885885696,55.51293659492675,9.84396194581396,,,,,,,,20.8239,2.2751713
12078100871978752,55.769833642365874,9.846227168397977,,,,,,,,20.969585,0.46115685
12078788066511872,55.72501353834544,9.855871716593239,-0.1160883133768952,0.32568306,-0.35644567,1.701063285004894,0.37332118,-3.886331964161677,0.27384886,19.327116,1.2226734
11998974691020672,55.862112454745855,9.341530518636109,0.9492385143104425,0.04795972,19.792412,-5.041721737452266,0.05573381,-9.131627887020713,0.043539498,15.953506,1.2501774
11998974691021440,55.85371890849986,9.337651919695563,2.1755715991172804,0.05434728,40.030922,-1.8547239001323976,0.060559083,-16.35981668800666,0.04883613,16.136335,1.8711824
11999593166308224,55.88925337585572,9.391653982256724,-0.21491654373073468,0.465464,-0.46172538,1.4017616905148274,0.5166886,0.14354918234923225,0.42517236,19.530457,0.97652435
12000722741089536,56.03269081704103,9.440174626824072,0.29574978303780414,0.21841855,1.3540506,-0.7246539995603591,0.21831045,-6.010366126398181,0.1555232,18.431131,1.612257
12001272496903040,55.947952072407745,9.43740580435396,0.17129544388436152,0.16548213,1.0351295,2.612936771733778,0.19172914,-1.599092666795722,0.14040667,17.988775,1.4412632
12001620390868352,55.949581144860694,9.461262096792542,0.3073062116122968,0.22545508,1.3630486,-1.6224258160860767,0.23178571,-0.1655673964590056,0.19116032,18.358217,1.2234001
12002273226131200,55.81350396150683,9.376760374769786,1.1639521803280475,0.6161123,1.8891883,4.953216953212072,0.7420122,-12.86188268152986,0.6532873,20.101786,2.4969997
12002548103810304,55.78630769453057,9.400275438099676,0.6991166721487965,0.036776856,19.009691,-2.8831594383980264,0.037290297,-13.170894262639843,0.03260256,14.81388,1.4272451
12003475816744960,55.769079560979186,9.439109835353591,-0.2505345750942236,0.3520177,-0.71171016,0.47926075201828644,0.3916814,-1.6135940415519252,0.321886,19.270582,1.3491364
12006258955579008,55.91843377153099,9.554263158533242,2.5960822585164416,0.9945399,2.6103349,1.3204005722674361,0.89412886,-7.318352135247905,0.76091826,20.247667,1.8494396
12007354170605440,56.14212793314916,9.512279589992758,0.2396616347728371,0.8798583,0.2723866,3.2946566598080786,0.8683476,0.09716272142611718,0.5697245,20.376741,1.6891689
12007560329037312,56.09509313224247,9.518358486336902,0.6477243812935171,0.38961864,1.6624573,-3.0030568129764847,0.40331596,-13.686778844221251,0.2780901,19.433002,1.9810963
12007908222983936,56.06049296372952,9.507224329312903,1.2958738985076073,0.047425725,27.324284,-4.675719335229475,0.056396794,-2.524337073567605,0.03916119,15.966542,1.3206005
12008522401719296,56.089192956292116,9.555753433835712,0.29042809105704487,0.64667827,0.44910753,5.971892013826803,0.7056967,1.1635218419601476,0.48760536,20.085445,1.7271442
12008900358839296,56.16979761328422,9.543543635219116,-0.23788595786262012,0.28772184,-0.8267914,2.1529164358880672,0.33482683,0.3769035338595962,0.22951367,19.058893,1.1549664
12010858863949440,56.127487830059174,9.633916686368607,0.05047398985490353,0.17244446,0.29269707,7.508726050190901,0.21559851,-14.992702028971703,0.14545096,18.504303,1.0459251
12011271180788992,55.999477783107025,9.556031127371677,2.67719685063992,0.93483865,2.8638062,-14.223034176688744,0.8987197,-44.22639025740534,0.72894967,20.183687,2.4217167
12012409348707328,55.96799102457965,9.607700150100753,2.0725344048346424,0.022672223,91.41293,1.3328248630873252,0.030053312,-26.190072766279467,0.020827925,14.284121,1.1976662
12014367852071808,56.02588020214532,9.646775009219452,1.6482571154287873,0.51141155,3.2229562,9.667831025031358,0.5976059,-12.060549768867808,0.47410357,19.849857,2.3894424
12014466636485888,56.027506216212714,9.660547807107962,1.0298399711778286,0.19778156,5.2069564,6.662388746076251,0.23929165,-2.8284080427681824,0.1892023,18.445599,1.89962
