source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,phot_g_mean_mag,bp_rp,ruwe
3287485203787624448,66.7999203385873,8.890501229192106,7.468916298815479,0.6109798,12.22449,2.4641098107247,-8.491712253936145,20.048832,3.3456879,1.04143
3411311864004524032,69.86524923130494,21.001682834622656,7.4699432959104355,0.028100232,265.8321,22.76024341602123,-30.825812146779235,14.376537,2.1444674,1.1839917
3308651356672616576,72.63522252954247,14.411151089268142,7.469961614025854,0.026570426,281.13818,8.270414744417065,-14.613836066782206,14.167209,2.2762136,1.2588223
3411029113422404224,70.54661899619445,20.36169595738917,7.473185489848472,0.10558201,70.78086,-29.549006159205703,-8.173537785237851,17.367464,2.8890438,1.0516602
3410795638999723776,68.68262827017973,19.766162155782375,7.473317001535447,1.0046861,7.43846,2.6889004460149772,-11.152515827290117,19.645004,2.6744385,3.0840816
3410115286116449664,71.53990863765931,19.431428012967785,7.487715561940974,0.020013701,374.1295,7.119222322371835,-28.28998974312598,13.824305,2.4152927,1.1446627
3310155144982165632,64.89014024231945,12.238217066585818,7.521174564446312,0.1720555,43.713654,29.108482601045825,-12.01642315282384,18.180204,3.4122639,1.044688
148304434753976192,71.10654771552197,26.063208648736335,7.5233549045848305,0.21502873,34.987675,30.770267069410778,11.334136665674055,13.954638,1.9276285,8.334396
148114803356265856,70.41767765604206,25.31088866862547,7.533038319416541,0.057933234,130.02965,54.05695431951756,-78.68421669840063,16.362434,2.7231102,1.0811563
3391268346850074880,76.06807430542453,12.633339033901374,7.00065880780696,0.11647286,60.105495,33.46227379650445,-67.21177608824337,17.202915,2.6796322,1.094883
149367383323435648,67.34892361280212,24.549948517367444,7.006003137012859,0.34332222,20.406494,7.992114072681636,-26.659732281456144,16.261118,2.7041283,4.297134
3413239548406338304,72.80687220650945,22.49905360407037,7.006231837383056,0.045187075,155.04947,88.77142447245625,-7.0537585926637885,15.986197,2.3930035,1.029779
3295783153618376064,72.33874836422068,12.410129904898994,7.007682392033143,0.11543757,60.705387,23.362623567711807,2.383243017277349,17.463482,3.0650578,0.99752414
3305586188836882048,61.581689940747964,13.854439942232185,7.013475281363439,1.3443186,5.217123,11.11974949519156,-16.56899097873364,20.86139,2.003292,1.053699
3300228410409408384,63.52473563627047,9.401838475826878,7.021548056352315,0.016178906,433.994,43.0804710613437,-21.33655251800891,11.774976,1.1421041,1.0725931
3311529083543774592,64.27086030002847,14.747171989990136,7.02348739379091,0.014404455,487.5913,-14.332833774890714,4.475206571815463,13.319922,1.7082548,1.0853199
49084780341670400,64.75094750316828,20.24016889118129,7.02375195404305,0.09572099,73.37734,16.303771766285877,-42.50629032375347,16.766884,3.4109154,1.1018795
48743450699711104,63.20429256573363,19.538673266036888,7.025872290283743,0.051672567,135.9691,-9.032526230769742,-18.187737365772293,7.677194,0.6334052,1.7763598
3307402448902375808,67.10685219256077,12.381864399052638,7.03132589493011,0.018580724,378.42047,-9.496423715810451,-10.636626997164019,8.662709,0.8989496,0.9877942
3412157732044815616,74.7496583580757,21.706458374238235,7.032715253484496,0.018611895,377.86133,4.851450093904743,-26.021100727895384,12.786424,1.5017529,1.1117469
40368913011624448,58.548111301441864,16.019412259365172,7.0328662169923595,0.24590653,28.599752,17.599927007403373,24.12686373992845,18.717619,3.1572475,1.0052041
51760270089541504,59.1615557151752,21.585508415753093,7.050928928167679,0.08929637,78.96098,18.148940758511863,-44.07519446975317,17.056017,3.0914402,1.0451274
46613456159934720,60.60420568469753,17.424425505829117,7.051900234351259,0.014719432,479.0878,38.85985173412222,5.247011398237289,12.327764,1.3243265,1.1441958
3300718139759930368,65.42837032062593,10.318274925108836,7.052076459143556,0.01820016,387.47333,-73.85455888358396,-80.02724412955831,10.887941,0.8824749,1.1044712
